symbol,date,score,max,bucket,entry_price,return_5d,win_5d,return_10d,win_10d,return_20d,win_20d
AEFES,2024-08-06,60,140,<70,23.809999465942383,8.672828980997568,True,4.199916095883964,True,-10.163797272467361,False
AEFES,2024-08-13,59,140,<70,25.875,-4.115944092976298,False,-11.420289560216638,False,-19.0338134765625,False
AEFES,2024-08-20,43,140,<70,24.809999465942383,-7.617893713552516,False,-13.784764812223022,False,-16.646510478309388,False
AEFES,2024-08-27,63,140,<70,22.920000076293945,-6.675395643772186,False,-8.59511041359923,False,-16.055847700375836,False
AEFES,2024-09-04,33,140,<70,21.389999389648438,-2.057029636578293,False,-3.3193039024407645,False,-11.360450558739918,False
AEFES,2024-09-11,30,140,<70,20.950000762939453,-1.288784954324692,False,-8.162295606433965,False,-5.250598288357235,False
AEFES,2024-09-18,40,140,<70,20.68000030517578,-6.963251996167593,False,-8.317220480275543,False,-12.379107486287934,False
AEFES,2024-09-25,45,140,<70,19.239999771118164,-1.4553050414575712,False,3.170481380500096,True,-0.9875287750410143,False
AEFES,2024-10-02,38,140,<70,18.959999084472656,4.694099894371511,True,-4.430370705698908,False,1.1076002213168352,True
AEFES,2024-10-09,52,140,<70,19.850000381469727,-8.715362765691978,False,-4.0302323880859605,False,2.770776959651746,True
AEFES,2024-10-16,64,140,<70,18.1200008392334,5.132441251401696,True,5.794697507889128,True,20.03310702341102,True
AEFES,2024-10-23,64,140,<70,19.049999237060547,0.6299256904952759,True,7.086616459508238,True,2.6771666630288538,True
AEFES,2024-10-31,57,140,<70,19.170000076293945,6.416273016907148,True,13.458528499937467,True,6.99008944838224,True
AEFES,2024-11-07,74,140,70-79,20.399999618530273,6.617649052519874,True,-4.117647883801327,False,4.411762918430457,True
AEFES,2024-11-14,71,140,70-79,21.75,-10.0689679726787,False,-5.701148372957076,False,5.057473018251617,True
AEFES,2024-11-21,64,140,<70,19.559999465942383,4.8568547488642935,True,8.895704594204254,True,14.570554495321486,True
AEFES,2024-11-28,75,140,70-79,20.510000228881836,3.8517747409200305,True,11.409069363601185,True,15.797170818923986,True
AEFES,2024-12-05,89,140,80-89,21.299999237060547,7.277000938630474,True,5.211270657795316,True,-17.605634433428786,False
AEFES,2024-12-12,62,140,<70,22.850000381469727,-1.9256040556324756,False,3.938729118184745,True,-26.827137705811055,False
AEFES,2024-12-19,77,140,70-79,22.40999984741211,5.979474170958698,True,-21.686749859183028,False,-26.059795592824557,False
AEFES,2024-12-26,62,140,<70,23.75,-26.10526637027138,False,-29.60000289113898,False,-30.18947400544819,False
AEFES,2025-01-03,66,140,<70,17.549999237060547,-4.729344500217036,False,-5.584043218456962,False,-8.034187514006243,False
AEFES,2025-01-10,42,140,<70,16.719999313354492,-0.8971269419279622,False,-0.8373169581210334,False,-2.7511908095908155,False
AEFES,2025-01-17,22,140,<70,16.56999969482422,0.06035141258909977,True,-2.595053187056458,False,3.7417070045394207,True
AEFES,2025-01-24,44,140,<70,16.579999923706055,-2.653802992052522,False,-1.9300343564337643,False,-0.7840721433341443,False
AEFES,2025-01-31,42,140,<70,16.139999389648438,0.743499651619332,True,6.5055835447094825,True,7.063205329042469,True
AEFES,2025-02-07,63,140,<70,16.260000228881836,5.719558991911129,True,1.1685149531555887,True,10.086096965333294,True
AEFES,2025-02-14,46,140,<70,17.190000534057617,-4.304826923373519,False,0.5235610808131053,True,10.529374111166133,True
AEFES,2025-02-21,35,140,<70,16.450000762939453,5.045592007363177,True,8.814582299944647,True,-5.349550317941668,False
AEFES,2025-02-28,76,140,70-79,17.280000686645508,3.5879566391679543,True,9.953699334536244,True,-3.2986202518693504,False
AEFES,2025-03-07,44,140,<70,17.899999618530273,6.145253658726307,True,-13.016759627715373,False,-7.4301673298876745,False
AEFES,2025-03-14,51,140,<70,19.0,-18.05263318513569,False,-12.052636397512336,False,-14.368418643349095,False
AEFES,2025-03-21,41,140,<70,15.569999694824219,7.321768863151592,True,6.422607704561615,True,8.092487177765877,True
AEFES,2025-03-28,22,140,<70,16.709999084472656,-0.8378180569652357,False,-2.6331457260092965,False,-4.4883248798176245,False
AEFES,2025-04-08,41,140,<70,16.56999969482422,-1.8104963342531273,False,1.5691021947516945,True,-10.380201237370866,False
AEFES,2025-04-15,24,140,<70,16.270000457763672,3.4419142605196664,True,-1.9053497903792258,False,0.30730937709770245,True
AEFES,2025-04-22,55,140,<70,16.829999923706055,-5.169339806910132,False,-11.764703215758077,False,-10.398098680529529,False
AEFES,2025-04-30,37,140,<70,15.960000038146973,-6.954885050276742,False,2.2556369412079507,True,-12.71929654210003,False
AEFES,2025-05-08,52,140,<70,14.850000381469727,9.898985020827347,True,1.548818426451547,True,-0.2693600055589257,False
AEFES,2025-05-15,42,140,<70,16.31999969482422,-7.598037955303528,False,-14.644604377084702,False,-16.666662770938174,False
AEFES,2025-05-23,27,140,<70,15.079999923706055,-7.625992203902148,False,-1.7904476489082135,False,-8.222810194904975,False
AEFES,2025-05-30,30,140,<70,13.930000305175781,6.317301472807206,True,-2.3689871965289266,False,10.265608902895282,True
AEFES,2025-06-10,46,140,<70,14.8100004196167,-8.170155326560678,False,-6.549630246762095,False,2.5658281566506287,True
AEFES,2025-06-17,35,140,<70,13.600000381469727,1.7647041498996467,True,12.941170778241698,True,8.52941040349258,True
AEFES,2025-06-24,54,140,<70,13.84000015258789,10.982655255282902,True,9.754331018146548,True,14.089593842240772,True
AEFES,2025-07-01,52,140,<70,15.359999656677246,-1.1067713547769742,False,-3.9062463620211116,False,-0.26041642413474075,False
AEFES,2025-07-08,59,140,<70,15.1899995803833,-2.830805552205383,False,3.9499697040451553,True,6.978278136265435,True
AEFES,2025-07-16,50,140,<70,14.760000228881836,6.9783178658474885,True,3.7940342632691566,True,16.26015976499811,True
AEFES,2025-07-23,64,140,<70,15.789999961853027,-2.976569146068902,False,2.9132364740866636,True,12.919569137311285,True
AEFES,2025-07-30,79,140,70-79,15.319999694824219,6.0704981964848015,True,12.010445099483421,True,12.597913470114635,True
AEFES,2025-08-06,69,140,<70,16.25,5.599999060997596,True,9.723076453575722,True,-4.9230780968299275,False
AEFES,2025-08-13,74,140,70-79,17.15999984741211,3.9044293837507675,True,0.5244764183460264,True,-12.470859024926913,False
AEFES,2025-08-20,62,140,<70,17.829999923706055,-3.2529440616256537,False,-13.34829009884944,False,-14.63824827731544,False
AEFES,2025-08-27,50,140,<70,17.25,-10.434783714405004,False,-12.927533578181613,False,-14.086958290874094,False
AEFES,2025-09-03,50,140,<70,15.449999809265137,-2.7831673579931087,False,-1.4886701946649916,False,-9.126212717274944,False
AEFES,2025-09-10,50,140,<70,15.020000457763672,1.3315566123152747,True,-1.33156296167804,False,-7.12383898727156,False
AEFES,2025-09-17,24,140,<70,15.220000267028809,-2.6281246070088042,False,-7.752958505079819,False,-8.015770339187862,False
AEFES,2025-09-24,37,140,<70,14.819999694824219,-5.263156201302762,False,-5.870444692808755,False,-3.1713854455654014,False
AEFES,2025-10-01,47,140,<70,14.039999961853027,-0.6410267295756618,False,-0.2849000139722797,False,2.8490001397227975,True
AEFES,2025-10-08,54,140,<70,13.949999809265137,0.35842431124375196,True,2.867387653574894,True,6.379930863738396,True
AEFES,2025-10-15,61,140,<70,14.0,2.5000027247837613,True,3.142854145595005,True,2.285712105887277,True
AEFES,2025-10-22,48,140,<70,14.350000381469727,0.627172101192352,True,3.4146324605740417,True,4.738671313065285,True
AEFES,2025-10-30,51,140,<70,14.4399995803833,2.77008714562561,True,-0.8310241623697936,False,12.742390302849063,True
AEFES,2025-11-06,69,140,<70,14.84000015258789,-3.504046175316184,False,1.2803206093644648,True,5.390836809360506,True
AEFES,2025-11-13,64,140,<70,14.319999694824219,4.958100930711564,True,13.687158055804332,True,11.871513960673454,True
AEFES,2025-11-20,62,140,<70,15.029999732971191,8.316706426362732,True,4.058553700526081,True,11.776444015541275,True
AEFES,2025-11-27,69,140,<70,16.280000686645508,-3.9312058742586324,False,-1.597052935600391,False,-3.255532335943128,False
AEFES,2025-12-04,60,140,<70,15.640000343322754,2.4296681975659475,True,7.416872559296558,True,2.04603380946112,True
AEFES,2025-12-11,49,140,<70,16.020000457763672,4.868906098681596,True,-1.6853960677187325,False,2.9338283391041937,True
AEFES,2025-12-18,55,140,<70,16.799999237060547,-6.24999574252518,False,-4.999995458693525,False,7.500001702989928,True
AEFES,2025-12-25,81,140,80-89,15.75,1.3333335755363342,True,4.698411245194692,True,13.333335755363343,True
AEFES,2026-01-02,61,140,<70,15.960000038146973,3.3208003239624473,True,13.157891120150833,True,20.36340249722846,True
AEFES,2026-01-09,78,140,70-79,16.489999771118164,9.520920052249092,True,8.247426496230586,True,22.377201851273306,True
AEFES,2026-01-16,74,140,70-79,18.059999465942383,-1.1627856626943613,False,6.367661420472061,True,21.262459945413497,True
AEFES,2026-01-23,69,140,<70,17.850000381469727,7.619040190132201,True,13.053220582139888,True,12.156862912712569,True
AEFES,2026-01-30,58,140,<70,19.209999084472656,5.049460004853264,True,14.00312682071875,True,-1.3534530657180428,False
AEFES,2026-02-06,62,140,<70,20.18000030517578,8.523286855022224,True,-0.7928634538775131,False,-16.30327485517194,False
AEFES,2026-02-13,73,140,70-79,21.899999618530273,-8.584471203259179,False,-13.470314643725995,False,-21.050222754808935,False
AEFES,2026-02-20,72,140,70-79,20.020000457763672,-5.344653698093585,False,-15.634370612121707,False,-12.737268162350615,False
AEFES,2026-02-27,72,140,70-79,18.950000762939453,-10.870719210311398,False,-8.759893301210699,False,-14.670187729397666,False
AEFES,2026-03-06,50,140,<70,16.889999389648438,2.368274365504475,True,3.433984278658563,True,2.0722344234318633,True
AEFES,2026-03-13,35,140,<70,17.290000915527344,1.0410548773626742,True,-6.477737304383703,False,6.6512409348545045,True
AEFES,2026-03-23,47,140,<70,17.469999313354492,-7.441323916176665,False,-1.3165400759947992,False,9.616487528374131,True
AEFES,2026-03-30,30,140,<70,16.170000076293945,6.61719041296044,True,14.03834537447906,True,16.573904097284455,True
AEFES,2026-04-06,63,140,<70,17.239999771118164,6.960561362360289,True,11.078885572909895,True,16.1252942201472,True
AEFES,2026-04-13,71,140,70-79,18.440000534057617,3.8503203031980875,True,2.223426440009388,True,12.25596617911017,True
AEFES,2026-04-20,72,140,70-79,19.149999618530273,-1.566575681653049,False,4.543085412866287,True,-2.9764997711679597,False
AEFES,2026-04-28,75,140,70-79,18.850000381469727,6.206896830856833,True,9.814325432525443,True,2.3872617850617472,True
AEFES,2026-05-06,75,140,70-79,20.020000457763672,3.3966048432934977,True,-7.192809695961776,False,3.196800074998242,True
AEFES,2026-05-13,76,140,70-79,20.700000762939453,-10.24154957051486,False,-6.763292146275759,False,-2.318847497070331,False
AEFES,2026-05-21,59,140,<70,18.579999923706055,3.8751308735790224,True,11.194832789273597,True,15.823469031915854,True
AEFES,2026-05-28,57,140,<70,19.299999237060547,7.046635565352981,True,4.766839961979524,True,7.357513639519792,True
AEFES,2026-06-04,86,140,80-89,20.65999984741211,-2.1297218649918435,False,4.162636092464865,True,-0.7744426359816798,False
AEFES,2026-06-11,82,140,80-89,20.219999313354492,6.429283820749595,True,2.4727992926773754,True,-2.5222564104886067,False
AEFES,2026-06-18,63,140,<70,21.520000457763672,-3.71747735776914,False,-4.739778978005044,False,-3.3457305083066267,False
AEFES,2026-06-25,71,140,70-79,20.719999313354492,-1.061772783036232,False,-4.87451864069739,False,1.1583000920443032,True
AEFES,2026-07-02,64,140,<70,20.5,-3.8536630025724086,False,1.4634109124904724,True,7.707316701005144,True
AGHOL,2024-08-06,53,140,<70,37.70000076293945,-2.1220138484638356,False,-9.61538442079692,False,-13.992046204583728,False
AGHOL,2024-08-13,53,140,<70,36.900001525878906,-7.655828309270417,False,-13.075882285683804,False,-13.753389032735477,False
AGHOL,2024-08-20,38,140,<70,34.07500076293945,-5.869405591254553,False,-4.842264090786099,False,-4.695531190005281,False
AGHOL,2024-08-27,48,140,<70,32.07500076293945,1.0911877343600687,True,-0.7794232082727134,False,1.3250170754527477,True
AGHOL,2024-09-04,42,140,<70,32.42499923706055,-1.85041939318018,False,0.15419965531841753,True,-5.93677496485596,False
AGHOL,2024-09-11,40,140,<70,31.825000762939453,2.0424122406889924,True,2.120971628841532,True,-3.1421837424258934,False
AGHOL,2024-09-18,52,140,<70,32.474998474121094,0.07698699631604183,True,-6.081596818841868,False,-9.85373058028273,False
AGHOL,2024-09-25,64,140,<70,32.5,-6.153846153846154,False,-5.153843806340144,False,-11.384617732121393,False
AGHOL,2024-10-02,58,140,<70,30.5,1.0655762719326332,True,-4.016394693343366,False,-4.999998749279585,False
AGHOL,2024-10-09,57,140,<70,30.825000762939453,-5.028389638428584,False,-6.569347853231985,False,-0.973239698244769,False
AGHOL,2024-10-16,48,140,<70,29.274999618530273,-1.6225461576746334,False,-1.0247625652252976,False,15.627664953734008,True
AGHOL,2024-10-23,47,140,<70,28.799999237060547,0.607642878628913,True,5.989584816550806,True,13.888889256818803,True
AGHOL,2024-10-31,69,140,<70,28.975000381469727,5.349436468176242,True,16.824842203519196,True,11.475405735342955,True
AGHOL,2024-11-07,57,140,<70,30.524999618530273,10.892707279748407,True,7.452906296350056,True,10.23751661392845,True
AGHOL,2024-11-14,62,140,<70,33.849998474121094,-3.1019181222808307,False,-4.579023063311356,False,10.487454096849815,True
AGHOL,2024-11-21,69,140,<70,32.79999923706055,-1.5243902793602893,False,2.591470453017408,True,9.90853681584188,True
AGHOL,2024-11-28,80,140,80-89,32.29999923706055,4.1795737483157165,True,15.7894811432896,True,12.383901221305473,True
AGHOL,2024-12-05,77,140,70-79,33.650001525878906,11.144130252463794,True,7.132236559739518,True,-2.3774235229753597,False
AGHOL,2024-12-12,69,140,<70,37.400001525878906,-3.6096316410153784,False,-2.9411824704264076,False,-18.181820499937476,False
AGHOL,2024-12-19,68,140,<70,36.04999923706055,0.6934812906819483,True,-8.876562637065884,False,-14.285713529879661,False
AGHOL,2024-12-26,60,140,<70,36.29999923706055,-9.504134532920785,False,-15.702476516229225,False,-13.223138672025037,False
AGHOL,2025-01-03,62,140,<70,32.849998474121094,-6.849309580406507,False,-5.936069851348731,False,-8.44748200937591,False
AGHOL,2025-01-10,43,140,<70,30.600000381469727,0.9803896513746966,True,2.941175187289479,True,-0.7352953551137169,False
AGHOL,2025-01-17,45,140,<70,30.899999618530273,1.9417488313168627,True,-2.6698992419924843,False,1.9417488313168627,True
AGHOL,2025-01-24,67,140,<70,31.5,-4.523807101779513,False,-3.571428571428571,False,-1.3492039271763392,False
AGHOL,2025-01-31,61,140,<70,30.075000762939453,0.9975036723198598,True,4.738151956479855,True,2.660014020835413,True
AGHOL,2025-02-07,64,140,<70,30.375,3.7037037037037033,True,2.3045292607060186,True,4.526748971193416,True
AGHOL,2025-02-14,41,140,<70,31.5,-1.3492039271763392,False,-1.984126984126984,False,8.412703256758434,True
AGHOL,2025-02-21,47,140,<70,31.075000762939453,-0.64360662278077,False,2.1721616105817185,True,-10.941275759947214,False
AGHOL,2025-02-28,49,140,<70,30.875,2.834008097165992,True,10.607292391510628,True,-4.372470871157009,False
AGHOL,2025-03-07,65,140,<70,31.75,7.559059924028051,True,-12.834648072250246,False,-9.921258641040232,False
AGHOL,2025-03-14,62,140,<70,34.150001525878906,-18.960474376294233,False,-13.543196780954172,False,-17.715961563938677,False
AGHOL,2025-03-21,30,140,<70,27.674999237060547,6.684735076676452,True,3.3423709843159766,True,1.2646807267153561,True
AGHOL,2025-03-28,19,140,<70,29.524999618530273,-3.1329356444089687,False,-4.826415767897924,False,-7.53598784154865,False
AGHOL,2025-04-08,32,140,<70,28.600000381469727,-1.748251724933388,False,-2.010492151293826,False,-6.031469784830403,False
AGHOL,2025-04-15,34,140,<70,28.100000381469727,-0.2669066260543956,False,-2.846979122949524,False,3.914592051732181,True
AGHOL,2025-04-22,51,140,<70,28.024999618530273,-2.5869773107520495,False,-4.10347773125352,False,-3.925068319153163,False
AGHOL,2025-04-30,49,140,<70,27.299999237060547,-1.5567738056329246,False,6.959712743506595,True,-6.227102209156922,False
AGHOL,2025-05-08,42,140,<70,26.875,8.65116562954215,True,0.18604367278343023,True,-1.5813925099927326,False
AGHOL,2025-05-15,52,140,<70,29.200000762939453,-7.791100912457273,False,-12.32876810756401,False,-15.684930835751812,False
AGHOL,2025-05-23,27,140,<70,26.924999237060547,-4.921072955006973,False,-1.7641540857215274,False,-7.223768801995176,False
AGHOL,2025-05-30,56,140,<70,25.600000381469727,3.3203139406395863,True,-3.8281231548171766,False,4.296876426087671,True
AGHOL,2025-06-10,39,140,<70,26.450000762939453,-6.9187140677521946,False,-5.557660409457623,False,1.5122858487427149,True
AGHOL,2025-06-17,27,140,<70,24.6200008392334,1.4622205147501492,True,8.448415324143507,True,4.89439432425127,True
AGHOL,2025-06-24,58,140,<70,24.979999542236328,6.885513419625716,True,7.485992287836475,True,11.28903021017333,True
AGHOL,2025-07-01,62,140,<70,26.700000762939453,0.5617963080303662,True,-3.2771534644093756,False,4.681647806299108,True
AGHOL,2025-07-08,64,140,<70,26.850000381469727,-3.81750318051268,False,3.5381707340550093,True,11.135939399023934,True
AGHOL,2025-07-16,59,140,<70,25.825000762939453,7.647622132717783,True,8.228460550713757,True,14.617616677663925,True
AGHOL,2025-07-23,49,140,<70,27.799999237060547,0.5395738489047771,True,7.3381329910534365,True,6.978419378772418,True
AGHOL,2025-07-30,95,140,90-99,27.950000762939453,6.762072765860166,True,5.903397400683097,True,4.901606062570587,True
AGHOL,2025-08-06,64,140,<70,29.84000015258789,-0.8042887730928847,False,-0.3351219201017798,False,-10.187670576347829,False
AGHOL,2025-08-13,57,140,<70,29.600000381469727,0.47297090487904286,True,-0.9459482535033839,False,-10.20270411771434,False
AGHOL,2025-08-20,63,140,<70,29.739999771118164,-1.412239675609635,False,-9.885677729267444,False,-6.724949614634122,False
AGHOL,2025-08-27,76,140,70-79,29.31999969482422,-8.594817476101547,False,-9.345156206130005,False,-6.20736600875715,False
AGHOL,2025-09-03,38,140,<70,26.799999237060547,-0.8208929836470471,False,3.507464779169589,True,-1.4925359325276826,False
AGHOL,2025-09-10,45,140,<70,26.579999923706055,4.364183035145661,True,3.4612493564133517,True,-4.213697676629777,False
AGHOL,2025-09-17,52,140,<70,27.739999771118164,-0.8651758222725103,False,-4.8305701645428565,False,-10.742608387974792,False
AGHOL,2025-09-24,39,140,<70,27.5,-4.000001387162642,False,-7.41818514737216,False,-6.9090895219282675,False
AGHOL,2025-10-01,42,140,<70,26.399999618530273,-3.5606081350009826,False,-6.212118989946178,False,-2.954540873361947,False
AGHOL,2025-10-08,61,140,<70,25.459999084472656,-2.7494064444712807,False,0.5498872821344805,True,3.9277299134306416,True
AGHOL,2025-10-15,54,140,<70,24.760000228881836,3.3925692440343935,True,3.4733465363558285,True,6.21970514516533,True
