symbol,date,score,score_bucket,trend_score,trend_bucket,momentum_score,momentum_bucket,volume_score,volume_bucket,risk_score,risk_bucket,sr_score,sr_bucket,formation_score,formation_bucket,dist_ema9,dist_ema21,dist_ema50,dist_ema200,overextension_ema50,overextension_ema200,ema50_distance_bucket,ema200_distance_bucket,entry_price,stop_price,potential_pct,stop_distance_pct,rr_ratio,return_5d,benchmark_5d,relative_5d,return_10d,benchmark_10d,relative_10d,return_20d,benchmark_20d,relative_20d,target_3_outcome,target_3_pnl,target_5_outcome,target_5_pnl,target_8_outcome,target_8_pnl
AEFES,2024-10-16,75,70-79,5,Düşük,13,Orta,25,Yüksek,7,Yüksek,25,Yüksek,0,Düşük,-4.194227835477647,-7.628080812057403,-13.969171873983749,-7.584740606148914,13.969171873983749,7.584740606148914,10-15%,5-10%,18.1200008392334,16.845714841570175,16.99779128617502,7.032483105100866,2.417039761367649,5.132441251401696,-2.6942809813253685,7.8267222327270645,5.794697507889128,-1.0283565137896382,6.823054021678766,20.03310702341102,5.185354964548906,14.847752058862113,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2024-10-23,82,80-89,5,Düşük,20,Yüksek,30,Yüksek,7,Yüksek,20,Yüksek,0,Düşük,2.855592532317528,-0.2921606660376471,-7.306734831372196,-2.5085648776775504,7.306734831372196,2.5085648776775504,5-10%,2-5%,19.049999237060547,17.672856739589147,6.666669336621116,7.229094764435781,0.9221997433784419,0.6299256904952759,1.7120519578258404,-1.0821262673305645,7.086616459508238,2.6552768182084576,4.431339641299781,2.6771666630288538,7.494229230355991,-4.817062567327137,TARGET,3.0,STOP,-7.229094764435781,STOP,-7.229094764435781
AEFES,2024-10-31,52,<70,5,Düşük,20,Yüksek,0,Düşük,7,Yüksek,20,Yüksek,0,Düşük,0.7459837123761786,-0.011862512613941058,-5.667130345889508,-1.8316162189788165,5.667130345889508,1.8316162189788165,5-10%,<2%,19.170000076293945,17.87999997820173,5.998954689376287,6.729264960658282,0.8914725047160941,6.416273016907148,0.9273481777495931,5.488924839157555,13.458528499937467,6.278274523353041,7.180253976584426,6.99008944838224,8.756858544698398,-1.7667690963161577,STOP,-6.729264960658282,STOP,-6.729264960658282,STOP,-6.729264960658282
AEFES,2024-11-07,75,70-79,10,Orta,20,Yüksek,30,Yüksek,7,Yüksek,3,Düşük,5,Orta,6.592644307540113,6.614817066686824,1.5608380974458502,4.605007812925098,1.5608380974458502,4.605007812925098,<2%,2-5%,20.399999618530273,18.782856260027206,1.0784373765541035,7.927173474229582,0.13604311550138162,6.617649052519874,5.30176056560962,1.3158884869102536,-4.117647883801327,4.713788284567974,-8.8314361683693,4.411762918430457,11.06516173358545,-6.6533988151549925,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2024-11-14,66,<70,10,Orta,7,Orta,25,Yüksek,7,Yüksek,12,Orta,5,Orta,6.21008591584954,9.546964269274872,7.404797999528203,11.120052347086592,7.404797999528203,11.120052347086592,5-10%,10-15%,21.75,20.101428168160574,2.5747101882408403,7.579640606158282,0.33968763454944656,-10.0689679726787,-0.5583688989466635,-9.510599073732035,-5.701148372957076,2.3321643416413638,-8.03331271459844,5.057473018251617,6.774650676049008,-1.7171776577973912,STOP,-7.579640606158282,STOP,-7.579640606158282,STOP,-7.579640606158282
AEFES,2024-11-21,81,80-89,10,Orta,14,Yüksek,25,Yüksek,4,Orta,25,Yüksek,3,Düşük,-3.9272814362010555,-2.5647988355044604,-3.620827000459937,-0.30553869031550507,3.620827000459937,0.30553869031550507,2-5%,<2%,19.559999465942383,17.54857063293457,14.05930508734555,10.283378772632823,1.367187322202077,4.8568547488642935,2.906763705083081,1.9500910437812125,8.895704594204254,6.065460483348304,2.8302441108559497,14.570554495321486,4.241121853273352,10.329432642048134,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2024-11-28,68,<70,15,Yüksek,14,Yüksek,0,Düşük,7,Yüksek,25,Yüksek,7,Yüksek,-1.4369273053468203,0.24405029176502785,0.32299957036890875,4.145186529908595,0.32299957036890875,4.145186529908595,<2%,2-5%,20.510000228881836,18.628571919032506,8.7762029106456,9.173224226491886,0.9567195452718025,3.8517747409200305,3.069474410173488,0.7823003307465424,11.409069363601185,4.341241449341546,7.067827914259639,15.797170818923986,3.9978880534615846,11.7992827654624,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2024-12-05,69,<70,15,Yüksek,13,Orta,15,Orta,7,Yüksek,12,Orta,7,Yüksek,2.695678984609801,3.7755551679607193,4.044977869334659,7.919734431574716,4.044977869334659,7.919734431574716,2-5%,5-10%,21.299999237060547,19.49571337018694,4.741785281966134,8.470825969487695,0.5597783851357899,7.277000938630474,1.233893009007649,6.043107929622825,5.211270657795316,-1.7200119829408211,6.931282640736137,-17.605634433428786,1.5046296296296295,-19.110264063058416,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2024-12-12,50,<70,15,Yüksek,14,Yüksek,0,Düşük,7,Yüksek,12,Orta,2,Düşük,2.8799371694061975,6.574481313690077,9.224514153888023,14.861868890369207,9.224514153888023,14.861868890369207,5-10%,10-15%,22.850000381469727,21.351428985595703,3.4135613403727434,6.558299216000426,0.5204949069790233,-1.9256040556324756,-2.9179012128730797,0.9922971572406041,3.938729118184745,-0.32906776947508576,4.267796887659831,-26.827137705811055,-3.2350369504639125,-23.592100755347143,TARGET,3.0,TARGET,5.0,STOP,-6.558299216000426
AEFES,2024-12-19,60,<70,15,Yüksek,13,Orta,0,Düşük,7,Yüksek,20,Yüksek,5,Orta,0.47159684793737133,2.821408766495007,5.774583939082955,11.962812542836383,5.774583939082955,11.962812542836383,5-10%,10-15%,22.40999984741211,20.755713599068777,5.443995188136411,7.3819110201126055,0.7374777579008758,5.979474170958698,2.6666434654184394,3.312830705540258,-21.686749859183028,3.281076521916879,-24.967826381099908,-26.059795592824557,2.7055555588890683,-28.765351151713624,TARGET,3.0,TARGET,5.0,STOP,-7.3819110201126055
AEFES,2024-12-26,47,<70,15,Yüksek,20,Yüksek,0,Düşük,7,Yüksek,3,Düşük,2,Düşük,2.7154788822563836,5.855253165708122,9.948973506450628,17.668724209878086,9.948973506450628,17.668724209878086,5-10%,15%+,23.75,22.112856456211635,0.9684191252055921,6.893235973845749,0.14048831766095907,-26.10526637027138,1.2684711560207056,-27.373737526292086,-29.60000289113898,-0.3859723653130968,-29.214030525825883,-30.18947400544819,1.566995583727008,-31.756469589175197,STOP,-6.893235973845749,STOP,-6.893235973845749,STOP,-6.893235973845749
AEFES,2025-01-03,75,70-79,10,Orta,6,Düşük,30,Yüksek,4,Orta,25,Yüksek,0,Düşük,-14.053160870025083,-17.665781229652808,-17.40353089314437,-12.95771072823496,17.40353089314437,12.95771072823496,15%+,10-15%,17.549999237060547,15.71857043675014,37.77778550619296,10.435492193315635,3.620124935783211,-4.729344500217036,-1.6337202511775462,-3.09562424903949,-5.584043218456962,-0.9657356955821965,-4.618307522874765,-8.034187514006243,-0.7027136266775096,-7.331473887328734,TIMEOUT,-8.034187514006243,TIMEOUT,-8.034187514006243,TIMEOUT,-8.034187514006243
AEFES,2025-01-10,62,<70,5,Düşük,0,Düşük,25,Yüksek,7,Yüksek,25,Yüksek,0,Düşük,-8.148261385369402,-15.30958756939071,-18.483686204023954,-16.47459661859179,18.483686204023954,16.47459661859179,15%+,15%+,16.719999313354492,15.324284962245397,44.617232644638236,8.34757421308217,5.344933929993087,-0.8971269419279622,0.6790788035300747,-1.576205745458037,-0.8373169581210334,1.9605350726327382,-2.7978520307537718,-2.7511908095908155,0.41471341349135543,-3.165904223082171,TARGET,3.0,TIMEOUT,-2.7511908095908155,TIMEOUT,-2.7511908095908155
AEFES,2025-01-17,32,<70,0,Düşük,0,Düşük,0,Düşük,7,Yüksek,25,Yüksek,0,Düşük,-3.2462126113475565,-10.623793387057773,-16.287575260014645,-16.51791337919318,16.287575260014645,16.51791337919318,15%+,15%+,16.56999969482422,15.178571156093053,45.92637749250298,8.397275584536011,5.469199745817396,0.06035141258909977,1.2728128667161902,-1.2124614541270904,-2.595053187056458,0.26558693675574047,-2.8606401238121983,3.7417070045394207,-1.0052293300526456,4.746936334592066,TARGET,3.0,TARGET,5.0,TIMEOUT,3.7417070045394207
AEFES,2025-01-24,45,<70,0,Düşük,13,Orta,0,Düşük,7,Yüksek,25,Yüksek,0,Düşük,-0.9840468272192066,-6.8554603453892,-13.716476755150733,-15.798112867247212,13.716476755150733,15.798112867247212,10-15%,15%+,16.579999923706055,15.58142798287528,45.83836198095067,6.02274997241115,7.610869152949367,-2.653802992052522,-0.9945669538043209,-1.6592360382482012,-1.9300343564337643,-1.5160980256137329,-0.41393633082003145,-0.7840721433341443,-4.974815939589954,4.190743796255809,STOP,-6.02274997241115,STOP,-6.02274997241115,STOP,-6.02274997241115
AEFES,2025-01-31,57,<70,0,Düşük,7,Orta,15,Orta,10,Yüksek,25,Yüksek,0,Düşük,-2.1312780451297964,-6.515407846337566,-13.71088252606992,-17.359196262589403,13.71088252606992,17.359196262589403,10-15%,15%+,16.139999389648438,15.225713321140834,10.904586712751867,5.664721828267175,1.9249995045365809,0.743499651619332,-0.5267701536804216,1.2702698052997534,6.5055835447094825,-1.2674500849528518,7.773033629662335,7.063205329042469,-3.4554814063264736,10.518686735368941,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-02-07,71,70-79,0,Düşük,13,Orta,25,Yüksek,10,Yüksek,20,Yüksek,3,Düşük,0.6026089047649962,-3.0819925004488273,-10.700378153446277,-15.99620074453561,10.700378153446277,15.99620074453561,10-15%,15%+,16.260000228881836,15.452857426234655,6.150061414044443,4.963977806184119,1.2389381367464418,5.719558991911129,-0.7446022738145109,6.46416126572564,1.1685149531555887,-3.51196271130257,4.680477664458159,10.086096965333294,5.580950020219731,4.505146945113562,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-02-14,36,<70,0,Düşük,20,Yüksek,0,Düşük,10,Yüksek,3,Düşük,3,Düşük,3.9077655402134424,2.7769204106543253,-4.058569071827835,-10.566180236530503,4.058569071827835,10.566180236530503,2-5%,10-15%,17.190000534057617,16.280000686645508,1.3961591836059895,5.293774398721954,0.2637360564407611,-4.304826923373519,-2.7881208487243567,-1.5167060746491625,0.5235610808131053,-2.2161195302423353,2.739680611055441,10.529374111166133,9.749332207047551,0.7800419041185815,TARGET,3.0,STOP,-5.293774398721954,STOP,-5.293774398721954
AEFES,2025-02-21,39,<70,0,Düşük,7,Orta,0,Düşük,7,Yüksek,20,Yüksek,5,Orta,-2.021691439904903,-2.173498171452616,-7.315126327742923,-13.930674352600217,7.315126327742923,13.930674352600217,5-10%,10-15%,16.450000762939453,15.315715517316546,7.720355571510034,6.895350717419793,1.1196465398063107,5.045592007363177,0.5884068114678713,4.457185195895305,8.814582299944647,9.423875733232933,-0.6092934332882862,-5.349550317941668,-5.807008545913296,0.4574582279716273,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-02-28,79,70-79,5,Düşük,20,Yüksek,30,Yüksek,7,Yüksek,12,Orta,5,Orta,2.2774231562277096,2.6432384446241133,-1.717404049269707,-9.05377510033181,1.717404049269707,9.05377510033181,<2%,5-10%,17.280000686645508,16.08142934526716,2.546288247829922,6.9361764684687675,0.36710257580745226,3.5879566391679543,8.78378453525496,-5.195827896087005,9.953699334536244,12.236630086479877,-2.282930751943633,-3.2986202518693504,0.008280665838330464,-3.3069009177076807,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-03-07,37,<70,5,Düşük,20,Yüksek,0,Düşük,7,Yüksek,3,Düşük,2,Düşük,2.5875972088763906,4.3506250913585,1.7309337573703762,-5.4619377306268655,1.7309337573703762,5.4619377306268655,<2%,5-10%,17.899999618530273,16.71999958583287,0.8938539152060976,6.5921790941037495,0.13559308726997243,6.145253658726307,3.174044335721662,2.971209323004645,-13.016759627715373,-13.919159943007287,0.9024003152919136,-7.4301673298876745,-9.80289554960513,2.372728219717456,TARGET,3.0,TARGET,5.0,STOP,-6.5921790941037495
AEFES,2025-03-14,55,<70,5,Düşük,13,Orta,25,Yüksek,7,Yüksek,3,Düşük,2,Düşük,5.315777652923039,8.139741988879006,7.294381874141716,0.5378047703542099,7.294381874141716,0.5378047703542099,5-10%,<2%,19.0,17.828571592058456,0.7368388928865132,6.165412673376549,0.11951169076943167,-18.05263318513569,-16.56734926771773,-1.4852839174179593,-12.052636397512336,-10.895150194031515,-1.1574862034808202,-14.368418643349095,-13.346123432474169,-1.0222952108749261,STOP,-6.165412673376549,STOP,-6.165412673376549,STOP,-6.165412673376549
AEFES,2025-03-21,60,<70,0,Düşük,0,Düşük,25,Yüksek,7,Yüksek,25,Yüksek,3,Düşük,-10.73796444618917,-10.97935494380847,-11.843516688701467,-17.313831766547473,11.843516688701467,17.313831766547473,10-15%,15%+,15.569999694824219,14.124286106654576,23.506743218683344,9.28525122996776,2.531621669300268,7.321768863151592,6.79853633308032,0.5232325300712715,6.422607704561615,4.781858995192012,1.6407487093696025,8.092487177765877,2.957565968124539,5.1349212096413375,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-03-28,39,<70,0,Düşük,7,Orta,0,Düşük,7,Yüksek,25,Yüksek,0,Düşük,-1.2530317451347597,-2.6470724881099414,-4.35739965217276,-10.744131096082862,4.35739965217276,10.744131096082862,2-5%,10-15%,16.709999084472656,15.082856859479632,15.080793511863916,9.737536290501685,1.548727836483056,-0.8378180569652357,-1.888300539624204,1.0504824826589685,-2.6331457260092965,-2.7506619940214296,0.11751626801213311,-4.4883248798176245,-6.015835285211449,1.5275104053938247,TARGET,3.0,TIMEOUT,-4.4883248798176245,TIMEOUT,-4.4883248798176245
AEFES,2025-04-08,44,<70,0,Düşük,13,Orta,0,Düşük,4,Orta,25,Yüksek,2,Düşük,-0.24982540860688926,-1.9864768468796627,-4.187508603870261,-10.977107440415065,4.187508603870261,10.977107440415065,2-5%,10-15%,16.56999969482422,14.904285703386579,16.053107401341613,10.052589149762868,1.5969127119574256,-1.8104963342531273,-0.8789588388951575,-0.9315374953579698,1.5691021947516945,-1.7410389971714297,3.3101411919231243,-10.380201237370866,-2.0881854387890213,-8.292015798581843,TARGET,3.0,STOP,-10.052589149762868,STOP,-10.052589149762868
AEFES,2025-04-15,32,<70,0,Düşük,0,Düşük,0,Düşük,7,Yüksek,25,Yüksek,0,Düşük,-1.0659624853014893,-2.5986044447213352,-5.009260587983094,-12.074218948100711,5.009260587983094,12.074218948100711,5-10%,10-15%,16.270000457763672,15.11285822732108,18.192987100133806,7.112121683379731,2.558025285569688,3.4419142605196664,-0.8697246802271819,4.311638940746848,-1.9053497903792258,-3.357527524752187,1.4521777343729614,0.30730937709770245,1.570184622482561,-1.2628752453848586,TARGET,3.0,TARGET,5.0,STOP,-7.112121683379731
AEFES,2025-04-22,54,<70,0,Düşük,20,Yüksek,15,Orta,7,Yüksek,12,Orta,0,Düşük,2.342265439655501,1.489624317088969,-0.932048639211672,-8.526813858623974,0.932048639211672,8.526813858623974,<2%,5-10%,16.829999923706055,15.771429061889648,3.6839028047771434,6.289785303714389,0.5856961131251396,-5.169339806910132,-2.509629713525854,-2.6597100933842786,-11.764703215758077,-0.35329748867138794,-11.41140572708669,-10.398098680529529,0.47143385988701275,-10.869532540416541,STOP,-6.289785303714389,STOP,-6.289785303714389,STOP,-6.289785303714389
AEFES,2025-04-30,39,<70,0,Düşük,7,Orta,0,Düşük,7,Yüksek,25,Yüksek,0,Düşük,-3.1881520677381245,-3.730856595440504,-5.661894148646348,-12.84323518823816,5.661894148646348,12.84323518823816,5-10%,10-15%,15.960000038146973,14.930000577654157,8.458643011082042,6.453630689416985,1.310679742637425,-6.954885050276742,2.21184125008256,-9.166726300359302,2.2556369412079507,5.098909434976263,-2.8432724937683123,-12.71929654210003,-0.647699800845112,-12.071596741254918,STOP,-6.453630689416985,STOP,-6.453630689416985,STOP,-6.453630689416985
AEFES,2025-05-08,56,<70,0,Düşük,6,Düşük,15,Orta,7,Yüksek,25,Yüksek,3,Düşük,-5.677296479442314,-8.075993602908534,-10.86291863431572,-18.295628297314153,10.86291863431572,18.295628297314153,10-15%,15%+,14.850000381469727,13.790000643048968,16.565649974947586,7.138045193207255,2.320754425975319,9.898985020827347,2.824592678875522,7.074392341951825,1.548818426451547,0.8276554344230697,0.7211629920284773,-0.2693600055589257,4.096254002225449,-4.365614007784375,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-05-15,71,70-79,0,Düşük,14,Yüksek,30,Yüksek,7,Yüksek,20,Yüksek,0,Düşük,0.3462222414018684,0.27983767341551835,-1.8106387248060893,-9.785489499053291,1.8106387248060893,9.785489499053291,<2%,5-10%,16.31999969482422,15.177142415727888,7.475497815665036,7.002802086196,1.0675009408592053,-7.598037955303528,-1.9420813566351298,-5.655956598668398,-14.644604377084702,-5.467810528877799,-9.176793848206902,-16.666662770938174,-2.11396978861735,-14.552692982320824,STOP,-7.002802086196,STOP,-7.002802086196,STOP,-7.002802086196
AEFES,2025-05-23,47,<70,0,Düşük,0,Düşük,15,Orta,7,Yüksek,25,Yüksek,0,Düşük,-3.941682931408748,-5.611170547142028,-8.166392062337652,-16.061669948524973,8.166392062337652,16.061669948524973,5-10%,15%+,15.079999923706055,13.925714220319476,16.313004007076415,7.6544145174166704,2.1311889981863668,-7.625992203902148,-3.595557830536554,-4.030434373365594,-1.7904476489082135,3.2417678996098758,-5.0322155485180895,-8.222810194904975,0.992949878420265,-9.21576007332524,STOP,-7.6544145174166704,STOP,-7.6544145174166704,STOP,-7.6544145174166704
AEFES,2025-05-30,47,<70,0,Düşük,0,Düşük,15,Orta,7,Yüksek,25,Yüksek,0,Düşük,-6.328199130775392,-9.725939894865624,-13.397648695642921,-21.74451062728336,13.397648695642921,21.74451062728336,10-15%,15%+,13.930000305175781,12.811429023742676,25.91529455322584,8.02994441441249,3.22733174923502,6.317301472807206,7.092334726783145,-0.7750332539759386,-2.3689871965289266,3.547829325676397,-5.916816522205323,10.265608902895282,11.761062876309945,-1.4954539734146621,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-06-10,48,<70,0,Düşük,13,Orta,0,Düşük,10,Yüksek,25,Yüksek,0,Düşük,1.930334279218086,-1.2785546821999851,-6.004627502234845,-15.984745306720441,6.004627502234845,15.984745306720441,5-10%,15%+,14.8100004196167,13.967143195016044,18.43349371074022,5.691135723968258,3.2389833250870175,-8.170155326560678,-3.3097657364082926,-4.860389590152385,-6.549630246762095,-2.178205649651713,-4.371424597110382,2.5658281566506287,3.5085399301980167,-0.942711773547388,STOP,-5.691135723968258,STOP,-5.691135723968258,STOP,-5.691135723968258
AEFES,2025-06-17,50,<70,0,Düşük,0,Düşük,15,Orta,10,Yüksek,25,Yüksek,0,Düşük,-3.8737302546212646,-7.019909960986759,-11.94063368020854,-22.077119863756806,11.94063368020854,22.077119863756806,10-15%,15%+,13.600000381469727,12.80285712650844,22.3529332566841,5.861347298544269,3.8136169242583016,1.7647041498996467,1.1702940792053327,0.5944100706943141,12.941170778241698,7.9318259051104425,5.009344873131256,8.52941040349258,8.371883413932819,0.15752698955976108,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-06-24,63,<70,0,Düşük,13,Orta,15,Orta,10,Yüksek,25,Yüksek,0,Düşük,0.5055459016507416,-2.7442603469350257,-8.382281507376662,-19.83438547222221,8.382281507376662,19.83438547222221,5-10%,15%+,13.84000015258789,13.114285332815987,10.33237203330804,5.243604131291899,1.970471411380628,10.982655255282902,6.683317358563341,4.29933789671956,9.754331018146548,5.81337279449473,3.940958223651818,14.089593842240772,12.097699860495506,1.9918939817452657,TARGET,3.0,TARGET,5.0,TARGET,8.0
AEFES,2025-07-01,60,<70,5,Düşük,20,Yüksek,25,Yüksek,7,Yüksek,3,Düşük,0,Düşük,6.8396174388874975,6.953548463432442,2.382981793448698,-10.332766724594652,2.382981793448698,10.332766724594652,2-5%,10-15%,15.359999656677246,14.41285651070731,0.19531697471403273,6.166296661069238,0.031674923450757994,-1.1067713547769742,-0.8154457375418147,-0.2913256172351595,-3.9062463620211116,0.4077180249032922,-4.313964386924404,-0.26041642413474075,5.343037860638054,-5.603454284772795,TARGET,3.0,TARGET,5.0,TIMEOUT,-0.26041642413474075
AEFES,2025-07-08,49,<70,5,Düşük,14,Yüksek,0,Düşük,7,Yüksek,20,Yüksek,3,Düşük,-0.013166517713320364,2.3689132301944715,0.4866386191378737,-10.946465271522122,0.4866386191378737,10.946465271522122,<2%,10-15%,15.1899995803833,14.117142268589564,7.504939926364286,7.06291864009824,1.062583375059223,-2.830805552205383,1.233220002389102,-4.064025554594485,3.9499697040451553,5.939066962930926,-1.9890972588857703,6.978278136265435,9.029623202691656,-2.0513450664262214,TARGET,3.0,TARGET,5.0,TIMEOUT,6.978278136265435
AEFES,2025-07-16,68,<70,5,Düşük,14,Yüksek,15,Orta,7,Yüksek,25,Yüksek,2,Düşük,-3.339835222073617,-1.8667234159390576,-2.6877454955093882,-13.058755441550696,2.6877454955093882,13.058755441550696,2-5%,10-15%,14.760000228881836,13.452857153756279,10.636854136032465,8.855982756475754,1.201092462409605,6.9783178658474885,4.648520476214,2.3297973896334883,3.7940342632691566,4.915279355826706,-1.1212450925575492,16.26015976499811,8.185545620708393,8.074614144289718,TARGET,3.0,TARGET,5.0,TARGET,8.0
