symbol,date,score,max,bucket,entry_price,stop_price,target_3_outcome,target_3_pnl,target_3_day,target_5_outcome,target_5_pnl,target_5_day,target_8_outcome,target_8_pnl,target_8_day
DOHOL,2025-08-07,78,140,70-79,17.010000228881836,16.22279217518612,TARGET,3.0,3.0,TARGET,5.0,4.0,TARGET,8.0,5.0
DOHOL,2025-08-14,70,140,70-79,18.989999771118164,17.99663384072845,TARGET,3.0,3.0,STOP,-5.230994957148561,13.0,STOP,-5.230994957148561,13.0
DOHOL,2025-08-21,61,140,<70,19.299999237060547,18.291918262105643,STOP,-5.223217693289599,8.0,STOP,-5.223217693289599,8.0,STOP,-5.223217693289599,8.0
DOHOL,2025-08-28,60,140,<70,19.5,18.540366155280807,STOP,-4.921199203688166,3.0,STOP,-4.921199203688166,3.0,STOP,-4.921199203688166,3.0
DOHOL,2025-09-04,61,140,<70,17.899999618530273,16.799703799114923,STOP,-6.146904150077816,4.0,STOP,-6.146904150077816,4.0,STOP,-6.146904150077816,4.0
DOHOL,2025-09-11,51,140,<70,16.31999969482422,15.155017793194716,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,3.0
DOHOL,2025-09-18,43,140,<70,17.030000686645508,15.821277396825318,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,20.0
DOHOL,2025-09-25,83,140,80-89,17.700000762939453,16.465354392112065,TARGET,3.0,14.0,TARGET,5.0,15.0,STOP,-6.975402924346255,20.0
DOHOL,2025-10-02,71,140,70-79,17.649999618530273,16.484248732889377,TARGET,3.0,9.0,TARGET,5.0,10.0,STOP,-6.604821024568213,15.0
DOHOL,2025-10-09,77,140,70-79,17.920000076293945,16.863200515384673,TARGET,3.0,5.0,STOP,-5.897318953180665,9.0,STOP,-5.897318953180665,9.0
DOHOL,2025-10-16,71,140,70-79,18.1200008392334,17.016907729889294,STOP,-6.087710034514398,2.0,STOP,-6.087710034514398,2.0,STOP,-6.087710034514398,2.0
DOHOL,2025-10-23,61,140,<70,16.450000762939453,15.347849961569844,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,13.0
DOHOL,2025-10-31,73,140,70-79,17.100000381469727,16.06074421354507,TARGET,3.0,1.0,TIMEOUT,-0.058480869349410096,,TIMEOUT,-0.058480869349410096,
DOHOL,2025-11-07,82,140,80-89,17.329999923706055,16.280544995414637,TARGET,3.0,17.0,TIMEOUT,2.19272453802376,,TIMEOUT,2.19272453802376,
DOHOL,2025-11-14,54,140,<70,17.059999465942383,15.919845128421837,TARGET,3.0,4.0,TARGET,5.0,12.0,TIMEOUT,5.216889360247745,
DOHOL,2025-11-21,62,140,<70,17.15999984741211,16.07771546902045,TARGET,3.0,7.0,TARGET,5.0,11.0,TIMEOUT,3.8461529911472794,
DOHOL,2025-11-28,51,140,<70,17.09000015258789,16.109496650045024,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,16.0
DOHOL,2025-12-05,86,140,80-89,17.709999084472656,16.76671112230171,TARGET,3.0,11.0,TARGET,5.0,11.0,TIMEOUT,1.0728432743071188,
DOHOL,2025-12-12,86,140,80-89,17.950000762939453,17.079876246660994,TARGET,3.0,6.0,TARGET,5.0,8.0,STOP,-4.847490135348434,12.0
DOHOL,2025-12-19,76,140,70-79,17.81999969482422,17.01006092372123,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-4.545111026787691,7.0
DOHOL,2025-12-26,74,140,70-79,18.350000381469727,17.435620115888806,STOP,-4.982998618922556,2.0,STOP,-4.982998618922556,2.0,STOP,-4.982998618922556,2.0
DOHOL,2026-01-05,81,140,80-89,17.899999618530273,16.863241725390797,TARGET,3.0,2.0,TARGET,5.0,5.0,TARGET,8.0,7.0
DOHOL,2026-01-12,88,140,80-89,18.639999389648438,17.5851488339669,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,8.0
DOHOL,2026-01-19,58,140,<70,19.84000015258789,18.810572156054878,TARGET,3.0,3.0,TARGET,5.0,5.0,TARGET,8.0,7.0
DOHOL,2026-01-26,58,140,<70,20.84000015258789,19.75354387392827,TARGET,3.0,2.0,TARGET,5.0,3.0,TIMEOUT,1.2476018569008953,
DOHOL,2026-02-02,57,140,<70,21.5,20.353180076930595,STOP,-5.334046153811185,4.0,STOP,-5.334046153811185,4.0,STOP,-5.334046153811185,4.0
DOHOL,2026-02-09,59,140,<70,21.0,19.83650699809423,TARGET,3.0,3.0,TARGET,5.0,3.0,STOP,-5.540442866217956,15.0
DOHOL,2026-02-16,60,140,<70,22.239999771118164,21.024957002558605,STOP,-5.463321857302657,3.0,STOP,-5.463321857302657,3.0,STOP,-5.463321857302657,3.0
DOHOL,2026-02-23,87,140,80-89,21.100000381469727,19.751844860887577,STOP,-6.389362541273299,5.0,STOP,-6.389362541273299,5.0,STOP,-6.389362541273299,5.0
DOHOL,2026-03-02,60,140,<70,19.780000686645508,18.279447882420797,TARGET,3.0,2.0,TARGET,5.0,6.0,TARGET,8.0,6.0
DOHOL,2026-03-09,65,140,<70,20.040000915527344,18.47318828174616,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
DOHOL,2026-03-16,68,140,<70,21.0,19.444605607158934,STOP,-7.406639965909838,13.0,STOP,-7.406639965909838,13.0,STOP,-7.406639965909838,13.0
DOHOL,2026-03-24,68,140,<70,20.799999237060547,19.33714244669449,TARGET,3.0,7.0,STOP,-7.032965596265994,10.0,STOP,-7.032965596265994,10.0
DOHOL,2026-03-31,55,140,<70,19.969999313354492,18.520033672615618,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,10.0
DOHOL,2026-04-07,72,140,70-79,19.549999237060547,18.06383245480979,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,3.0
DOHOL,2026-04-14,72,140,70-79,21.799999237060547,20.2955567014697,TARGET,3.0,8.0,TARGET,5.0,8.0,TARGET,8.0,14.0
DOHOL,2026-04-21,80,140,80-89,21.280000686645508,19.836583847089067,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,4.0
DOHOL,2026-04-29,65,140,<70,22.559999465942383,20.987232813862732,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,4.0
DOHOL,2026-05-07,60,140,<70,24.479999542236328,22.82258187284636,TARGET,3.0,4.0,STOP,-6.770497142086783,7.0,STOP,-6.770497142086783,7.0
DOHOL,2026-05-14,77,140,70-79,23.399999618530273,21.68126944277065,STOP,-7.345000870848629,4.0,STOP,-7.345000870848629,4.0,STOP,-7.345000870848629,4.0
DOHOL,2026-05-22,84,140,80-89,23.540000915527344,21.42902515873608,STOP,-8.967611192397323,11.0,STOP,-8.967611192397323,11.0,STOP,-8.967611192397323,11.0
DOHOL,2026-05-29,75,140,70-79,23.520000457763672,21.84910142098509,STOP,-7.104162433071036,5.0,STOP,-7.104162433071036,5.0,STOP,-7.104162433071036,5.0
DOHOL,2026-06-05,60,140,<70,21.579999923706055,19.739177535387523,TARGET,3.0,2.0,TARGET,5.0,6.0,TARGET,8.0,6.0
DOHOL,2026-06-12,77,140,70-79,21.920000076293945,20.153359034892773,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-8.05949377396107,12.0
DOHOL,2026-06-19,63,140,<70,21.399999618530273,19.568675994954077,TIMEOUT,1.3084144469005272,,TIMEOUT,1.3084144469005272,,TIMEOUT,1.3084144469005272,
DOHOL,2026-06-26,60,140,<70,21.139999389648438,19.546326186684237,TARGET,3.0,16.0,TIMEOUT,-0.4730296925649852,,TIMEOUT,-0.4730296925649852,
DOHOL,2026-07-03,48,140,<70,20.479999542236328,18.99705417273053,TARGET,3.0,5.0,TARGET,5.0,7.0,TARGET,8.0,18.0
ECILC,2024-08-07,62,140,<70,52.900001525878906,48.01523429831807,TARGET,3.0,6.0,TARGET,5.0,6.0,STOP,-9.233964246997587,16.0
ECILC,2024-08-14,52,140,<70,51.54999923706055,46.93275818291087,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ECILC,2024-08-21,43,140,<70,51.25,46.55651145578791,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-9.158026427730901,14.0
ECILC,2024-08-28,40,140,<70,48.5,44.06091504329245,TARGET,3.0,2.0,TARGET,5.0,2.0,TIMEOUT,-4.32989376107442,
ECILC,2024-09-05,38,140,<70,48.70000076293945,44.90811332337133,STOP,-7.786216386373726,16.0,STOP,-7.786216386373726,16.0,STOP,-7.786216386373726,16.0
ECILC,2024-09-12,48,140,<70,46.65999984741211,43.31222979216845,TARGET,3.0,2.0,STOP,-7.1748179729780555,14.0,STOP,-7.1748179729780555,14.0
ECILC,2024-09-19,65,140,<70,48.41999816894531,45.37856875925648,STOP,-6.281349699925196,6.0,STOP,-6.281349699925196,6.0,STOP,-6.281349699925196,6.0
ECILC,2024-09-26,37,140,<70,46.400001525878906,43.64140031520726,TARGET,3.0,2.0,STOP,-5.945261034383977,4.0,STOP,-5.945261034383977,4.0
ECILC,2024-10-03,37,140,<70,39.97999954223633,36.586643665812815,TARGET,3.0,20.0,TIMEOUT,3.301650099894881,,TIMEOUT,3.301650099894881,
ECILC,2024-10-10,30,140,<70,38.58000183105469,35.49782648686218,TARGET,3.0,1.0,TARGET,5.0,15.0,TARGET,8.0,15.0
ECILC,2024-10-17,51,140,<70,38.36000061035156,35.61163075238637,TARGET,3.0,8.0,TARGET,5.0,10.0,TARGET,8.0,10.0
ECILC,2024-10-24,53,140,<70,38.400001525878906,35.82632522798799,TARGET,3.0,3.0,TARGET,5.0,5.0,TARGET,8.0,5.0
ECILC,2024-11-01,48,140,<70,41.29999923706055,38.80333949324585,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,11.0
ECILC,2024-11-08,55,140,<70,42.779998779296875,40.176851753694365,TARGET,3.0,6.0,TARGET,5.0,6.0,TARGET,8.0,7.0
ECILC,2024-11-15,48,140,<70,42.720001220703125,40.43799921245986,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ECILC,2024-11-22,51,140,<70,46.02000045776367,43.24625525945127,TARGET,3.0,3.0,TARGET,5.0,7.0,TARGET,8.0,17.0
ECILC,2024-11-29,50,140,<70,47.619998931884766,45.03551932864488,TARGET,3.0,4.0,TARGET,5.0,13.0,TIMEOUT,0.8819865457018286,
ECILC,2024-12-06,52,140,<70,48.31999969482422,45.98493580572173,TARGET,3.0,7.0,TARGET,5.0,8.0,TIMEOUT,0.2897338380228373,
ECILC,2024-12-13,58,140,<70,48.15999984741211,45.96923569468236,TARGET,3.0,2.0,TARGET,5.0,3.0,STOP,-4.548928902971062,17.0
ECILC,2024-12-20,78,140,70-79,48.81999969482422,46.440503378846984,STOP,-4.8740195224325324,12.0,STOP,-4.8740195224325324,12.0,STOP,-4.8740195224325324,12.0
ECILC,2024-12-27,67,140,<70,48.040000915527344,45.76167209316574,STOP,-4.742566151003562,9.0,STOP,-4.742566151003562,9.0,STOP,-4.742566151003562,9.0
ECILC,2025-01-06,81,140,80-89,48.459999084472656,46.273502694935395,STOP,-4.511961268769089,2.0,STOP,-4.511961268769089,2.0,STOP,-4.511961268769089,2.0
ECILC,2025-01-13,53,140,<70,44.7599983215332,42.532120837759216,TARGET,3.0,4.0,TARGET,5.0,8.0,TARGET,8.0,8.0
ECILC,2025-01-20,60,140,<70,46.220001220703125,44.17869215599722,TARGET,3.0,3.0,STOP,-4.416505864979406,10.0,STOP,-4.416505864979406,10.0
ECILC,2025-01-27,55,140,<70,46.0,43.73363979601985,STOP,-4.9268700086524975,5.0,STOP,-4.9268700086524975,5.0,STOP,-4.9268700086524975,5.0
ECILC,2025-02-03,39,140,<70,42.97999954223633,40.77121950178571,TARGET,3.0,13.0,TARGET,5.0,13.0,TIMEOUT,0.2326716842332383,
ECILC,2025-02-10,35,140,<70,42.47999954223633,40.397705742495354,TARGET,3.0,6.0,TARGET,5.0,8.0,TARGET,8.0,20.0
ECILC,2025-02-17,50,140,<70,41.86000061035156,39.9494655873612,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,3.0
ECILC,2025-02-24,42,140,<70,44.0,41.578007085134196,TARGET,3.0,9.0,TARGET,5.0,10.0,STOP,-5.504529351967736,18.0
ECILC,2025-03-03,51,140,<70,43.08000183105469,40.833374287425066,TARGET,3.0,3.0,TARGET,5.0,4.0,TARGET,8.0,10.0
ECILC,2025-03-10,67,140,<70,45.2599983215332,43.089726391447606,STOP,-4.795121543460275,7.0,STOP,-4.795121543460275,7.0,STOP,-4.795121543460275,7.0
ECILC,2025-03-17,65,140,<70,46.2599983215332,44.03770803415853,STOP,-4.803913463049652,2.0,STOP,-4.803913463049652,2.0,STOP,-4.803913463049652,2.0
ECILC,2025-03-24,37,140,<70,40.119998931884766,36.51222722302984,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2025-04-02,53,140,<70,44.599998474121094,41.0836894306059,TIMEOUT,-0.6277999750590637,,TIMEOUT,-0.6277999750590637,,TIMEOUT,-0.6277999750590637,
ECILC,2025-04-09,59,140,<70,44.84000015258789,41.78423917498354,TARGET,3.0,16.0,TARGET,5.0,17.0,TARGET,8.0,17.0
ECILC,2025-04-16,30,140,<70,43.2400016784668,40.49422337628109,TARGET,3.0,3.0,TARGET,5.0,7.0,TARGET,8.0,12.0
ECILC,2025-04-24,61,140,<70,45.02000045776367,42.705931572539804,TARGET,3.0,6.0,TARGET,5.0,7.0,TARGET,8.0,10.0
ECILC,2025-05-02,71,140,70-79,44.31999969482422,42.24681623064946,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2025-05-09,64,140,<70,48.7400016784668,46.36297887712532,TARGET,3.0,1.0,STOP,-4.876944438825569,6.0,STOP,-4.876944438825569,6.0
ECILC,2025-05-16,64,140,<70,47.060001373291016,44.6696609199863,STOP,-5.079346331386549,3.0,STOP,-5.079346331386549,3.0,STOP,-5.079346331386549,3.0
ECILC,2025-05-26,38,140,<70,44.29999923706055,42.07631345135552,TARGET,3.0,3.0,TARGET,5.0,6.0,TARGET,8.0,6.0
ECILC,2025-06-02,65,140,<70,45.939998626708984,43.60645832944023,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-5.079539327439295,7.0
ECILC,2025-06-11,86,140,80-89,46.20000076293945,43.914646390652656,STOP,-4.946654403780993,2.0,STOP,-4.946654403780993,2.0,STOP,-4.946654403780993,2.0
ECILC,2025-06-18,30,140,<70,41.939998626708984,39.52462672059197,TARGET,3.0,4.0,TARGET,5.0,4.0,TARGET,8.0,11.0
ECILC,2025-06-25,41,140,<70,43.599998474121094,40.83822417478942,TARGET,3.0,1.0,TARGET,5.0,6.0,TARGET,8.0,7.0
ECILC,2025-07-02,66,140,<70,43.15999984741211,40.43894759492084,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ECILC,2025-07-09,53,140,<70,44.84000015258789,40.43442142406193,TARGET,3.0,6.0,TARGET,5.0,6.0,TARGET,8.0,7.0
ECILC,2025-07-17,66,140,<70,45.279998779296875,41.6722864298289,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ECILC,2025-07-24,67,140,<70,47.86000061035156,44.43523464810054,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,12.0
ECILC,2025-07-31,67,140,<70,49.7400016784668,46.52896980707445,TARGET,3.0,5.0,TARGET,5.0,7.0,TARGET,8.0,10.0
ECILC,2025-08-07,71,140,70-79,51.29999923706055,48.29644777539561,TARGET,3.0,5.0,TARGET,5.0,5.0,TARGET,8.0,7.0
ECILC,2025-08-14,80,140,80-89,53.650001525878906,50.309989954950524,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2025-08-21,67,140,<70,68.4000015258789,63.77349873760303,TARGET,3.0,2.0,TARGET,5.0,2.0,STOP,-6.7638928144255335,3.0
ECILC,2025-08-28,75,140,70-79,67.69999694824219,61.79763751849756,STOP,-8.718404277413901,3.0,STOP,-8.718404277413901,3.0,STOP,-8.718404277413901,3.0
ECILC,2025-09-04,52,140,<70,59.599998474121094,53.39339971034125,TARGET,3.0,8.0,TARGET,5.0,8.0,TARGET,8.0,8.0
ECILC,2025-09-11,56,140,<70,55.5,49.578590452356835,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2025-09-18,56,140,<70,68.5,61.73436430427947,TARGET,3.0,1.0,TARGET,5.0,4.0,TARGET,8.0,4.0
ECILC,2025-09-25,75,140,70-79,80.69999694824219,72.99476649609588,TARGET,3.0,1.0,TARGET,5.0,3.0,TARGET,8.0,4.0
ECILC,2025-10-02,60,140,<70,91.0,83.53501169902155,TARGET,3.0,2.0,TARGET,5.0,7.0,TARGET,8.0,8.0
ECILC,2025-10-09,60,140,<70,92.5999984741211,84.93111086855357,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,3.0
ECILC,2025-10-16,70,140,70-79,112.19999694824219,102.58111493853299,STOP,-8.572978851457886,1.0,STOP,-8.572978851457886,1.0,STOP,-8.572978851457886,1.0
ECILC,2025-10-23,69,140,<70,90.4000015258789,77.91732249844351,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-13.808273027364901,10.0
ECILC,2025-10-31,80,140,80-89,90.55000305175781,79.23522662923139,STOP,-12.495611309984128,5.0,STOP,-12.495611309984128,5.0,STOP,-12.495611309984128,5.0
ECILC,2025-11-07,60,140,<70,81.0,69.03729766557345,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ECILC,2025-11-14,52,140,<70,91.19999694824219,79.9209590523193,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ECILC,2025-11-21,50,140,<70,105.0999984741211,94.68138766641745,STOP,-9.913045631745685,2.0,STOP,-9.913045631745685,2.0,STOP,-9.913045631745685,2.0
ECILC,2025-11-28,57,140,<70,92.5,81.94587957035921,STOP,-11.409859923935988,14.0,STOP,-11.409859923935988,14.0,STOP,-11.409859923935988,14.0
ECILC,2025-12-05,34,140,<70,88.5,79.03260096940684,TIMEOUT,-3.841809633761476,,TIMEOUT,-3.841809633761476,,TIMEOUT,-3.841809633761476,
ECILC,2025-12-12,41,140,<70,85.8499984741211,77.93356365336743,TARGET,3.0,18.0,TARGET,5.0,18.0,TARGET,8.0,19.0
ECILC,2025-12-19,41,140,<70,82.80000305175781,75.68754832384118,TARGET,3.0,5.0,TARGET,5.0,11.0,TARGET,8.0,13.0
ECILC,2025-12-26,63,140,<70,82.25,75.68688814614178,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,8.0
ECILC,2026-01-05,57,140,<70,85.0999984741211,78.927300088942,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,3.0
ECILC,2026-01-12,70,140,70-79,100.19999694824219,92.57776708670546,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,7.0
ECILC,2026-01-19,60,140,<70,103.0,94.28026356557858,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2026-01-26,67,140,<70,122.5999984741211,111.79319724592789,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
ECILC,2026-02-02,62,140,<70,115.0999984741211,103.82512826058137,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,7.0
ECILC,2026-02-09,64,140,<70,118.80000305175781,106.66503068901797,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,5.0
ECILC,2026-02-16,65,140,<70,128.8000030517578,117.64218630916893,STOP,-8.662900992405373,4.0,STOP,-8.662900992405373,4.0,STOP,-8.662900992405373,4.0
ECILC,2026-02-23,65,140,<70,123.80000305175781,112.10842664507314,STOP,-9.443922551275469,2.0,STOP,-9.443922551275469,2.0,STOP,-9.443922551275469,2.0
ECILC,2026-03-02,67,140,<70,112.19999694824219,99.62393568458253,TARGET,3.0,3.0,TARGET,5.0,8.0,TARGET,8.0,9.0
ECILC,2026-03-09,45,140,<70,110.4000015258789,98.79456503211436,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,3.0
ECILC,2026-03-16,60,140,<70,114.4000015258789,102.79332868958977,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2026-03-24,73,140,70-79,115.19999694824219,103.04326669776836,STOP,-10.552717510865634,15.0,STOP,-10.552717510865634,15.0,STOP,-10.552717510865634,15.0
ECILC,2026-03-31,60,140,<70,104.80000305175781,93.39018894010299,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-10.887226888743347,11.0
ECILC,2026-04-07,50,140,<70,105.80000305175781,95.13327671849888,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-10.081971668791661,6.0
ECILC,2026-04-14,48,140,<70,99.94999694824219,89.67930099349988,STOP,-10.275834185428595,2.0,STOP,-10.275834185428595,2.0,STOP,-10.275834185428595,2.0
ECILC,2026-04-21,33,140,<70,88.1500015258789,78.75742787049732,TARGET,3.0,2.0,TARGET,5.0,11.0,STOP,-10.655216667947679,19.0
ECILC,2026-04-29,33,140,<70,85.55000305175781,76.87699188869428,TARGET,3.0,6.0,TARGET,5.0,6.0,TARGET,8.0,6.0
ECILC,2026-05-07,52,140,<70,87.4000015258789,79.96592576385085,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-8.505807359542034,9.0
ECILC,2026-05-14,52,140,<70,87.0,79.24232473610999,STOP,-8.9168681194138,4.0,STOP,-8.9168681194138,4.0,STOP,-8.9168681194138,4.0
ECILC,2026-05-22,49,140,<70,82.05000305175781,74.01390108765234,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,2.0
ECILC,2026-05-29,48,140,<70,88.9000015258789,82.53804963698468,STOP,-7.1563012145081375,6.0,STOP,-7.1563012145081375,6.0,STOP,-7.1563012145081375,6.0
ECILC,2026-06-05,35,140,<70,84.0,77.76454792812999,TARGET,3.0,2.0,STOP,-7.423157228416684,15.0,STOP,-7.423157228416684,15.0
ECILC,2026-06-12,41,140,<70,79.9000015258789,73.88495019101597,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
ECILC,2026-06-19,34,140,<70,82.3499984741211,76.64923465041494,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-6.92260343574584,5.0
ECILC,2026-06-26,32,140,<70,76.30000305175781,69.89910180463067,TIMEOUT,-8.256884403378372,,TIMEOUT,-8.256884403378372,,TIMEOUT,-8.256884403378372,
ECILC,2026-07-03,37,140,<70,76.94999694824219,71.40080677143402,STOP,-7.211423517717151,14.0,STOP,-7.211423517717151,14.0,STOP,-7.211423517717151,14.0
EGEEN,2024-08-07,43,140,<70,11005.0,9930.39088210817,STOP,-9.764735282978924,13.0,STOP,-9.764735282978924,13.0,STOP,-9.764735282978924,13.0
EGEEN,2024-08-14,33,140,<70,10500.0,9510.583577137853,TARGET,3.0,2.0,TARGET,5.0,13.0,TIMEOUT,-2.047619047619048,
EGEEN,2024-08-21,25,140,<70,10420.0,9554.918222515627,TARGET,3.0,7.0,TARGET,5.0,7.0,TARGET,8.0,17.0
EGEEN,2024-08-28,37,140,<70,10155.0,9340.821033632741,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,3.0
EGEEN,2024-09-05,53,140,<70,10847.5,9997.861928884917,TARGET,3.0,7.0,TARGET,5.0,7.0,STOP,-7.832570372114158,19.0
EGEEN,2024-09-12,29,140,<70,10285.0,9451.305030384414,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
EGEEN,2024-09-19,67,140,<70,11097.5,10238.669627325147,STOP,-7.73895357219962,8.0,STOP,-7.73895357219962,8.0,STOP,-7.73895357219962,8.0
EGEEN,2024-09-26,53,140,<70,10510.0,9688.433938311486,TARGET,3.0,1.0,TARGET,5.0,1.0,STOP,-7.816993926627158,6.0
EGEEN,2024-10-03,32,140,<70,9840.0,8965.694227586508,TARGET,3.0,5.0,STOP,-8.885221264364759,7.0,STOP,-8.885221264364759,7.0
EGEEN,2024-10-10,30,140,<70,9470.0,8636.616508083085,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,6.0
EGEEN,2024-10-17,34,140,<70,9730.0,8930.41674996968,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,7.0
EGEEN,2024-10-24,55,140,<70,10097.5,9318.797201959176,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,2.0
EGEEN,2024-11-01,49,140,<70,10937.5,10099.327051241722,TARGET,3.0,1.0,TARGET,5.0,4.0,TARGET,8.0,5.0
EGEEN,2024-11-08,58,140,<70,11820.0,10957.081928914837,STOP,-7.300491295136744,3.0,STOP,-7.300491295136744,3.0,STOP,-7.300491295136744,3.0
EGEEN,2024-11-15,57,140,<70,11012.5,10236.01418983269,TIMEOUT,-4.721906923950057,,TIMEOUT,-4.721906923950057,,TIMEOUT,-4.721906923950057,
EGEEN,2024-11-22,78,140,70-79,10760.0,10005.650276085762,TARGET,3.0,11.0,STOP,-7.0106851664892,20.0,STOP,-7.0106851664892,20.0
EGEEN,2024-11-29,45,140,<70,10635.0,9939.15464530908,TARGET,3.0,6.0,STOP,-6.542974656238086,17.0,STOP,-6.542974656238086,17.0
EGEEN,2024-12-06,57,140,<70,10642.5,10043.260240749287,TARGET,3.0,1.0,STOP,-5.630629638249595,10.0,STOP,-5.630629638249595,10.0
EGEEN,2024-12-13,52,140,<70,10492.5,9895.29581623082,STOP,-5.691724410475859,7.0,STOP,-5.691724410475859,7.0,STOP,-5.691724410475859,7.0
EGEEN,2024-12-20,45,140,<70,10200.0,9657.589763557948,STOP,-5.317747416098553,7.0,STOP,-5.317747416098553,7.0,STOP,-5.317747416098553,7.0
EGEEN,2024-12-27,50,140,<70,9975.0,9495.368282339057,STOP,-4.8083380216635865,2.0,STOP,-4.8083380216635865,2.0,STOP,-4.8083380216635865,2.0
EGEEN,2025-01-06,41,140,<70,10067.5,9548.38436115628,STOP,-5.156351019058548,5.0,STOP,-5.156351019058548,5.0,STOP,-5.156351019058548,5.0
EGEEN,2025-01-13,35,140,<70,9442.5,8945.76766211028,TARGET,3.0,4.0,TARGET,5.0,4.0,TIMEOUT,-1.6679904686258933,
EGEEN,2025-01-20,42,140,<70,9705.0,9201.647379194517,STOP,-5.186528807887509,12.0,STOP,-5.186528807887509,12.0,STOP,-5.186528807887509,12.0
EGEEN,2025-01-27,44,140,<70,9462.5,8972.692163911,TARGET,3.0,3.0,STOP,-5.1763047407027685,19.0,STOP,-5.1763047407027685,19.0
EGEEN,2025-02-03,44,140,<70,9252.5,8727.177197586956,TARGET,3.0,8.0,STOP,-5.677630936644626,17.0,STOP,-5.677630936644626,17.0
EGEEN,2025-02-10,42,140,<70,9285.0,8786.771008217658,TARGET,3.0,4.0,STOP,-5.36595575425247,12.0,STOP,-5.36595575425247,12.0
EGEEN,2025-02-17,47,140,<70,9265.0,8754.579635632026,STOP,-5.509124278121683,7.0,STOP,-5.509124278121683,7.0,STOP,-5.509124278121683,7.0
EGEEN,2025-02-24,30,140,<70,9020.0,8490.118489789824,STOP,-5.87451785155406,6.0,STOP,-5.87451785155406,6.0,STOP,-5.87451785155406,6.0
EGEEN,2025-03-03,39,140,<70,8800.0,8313.524023527274,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,4.0
EGEEN,2025-03-10,46,140,<70,9620.0,9038.538388520245,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,5.0
EGEEN,2025-03-17,51,140,<70,10350.0,9702.060616277531,TARGET,3.0,1.0,STOP,-6.260283900700182,2.0,STOP,-6.260283900700182,2.0
